message_id,audio,chain_id,parent_id,generation,rejected,verified,start_at,end_at,game_name,chain_name,message_name,seed_id
298,words-in-transition/tear/gen-4_as9vwRP.wav,6,287.0,4,False,True,0.0,,words-in-transition,tear,gen-4_as9vwRP.wav,38
334,words-in-transition/tear/gen-4_f1HFhek.wav,6,233.0,4,True,True,0.0,,words-in-transition,tear,gen-4_f1HFhek.wav,39
354,words-in-transition/tear/gen-4_hxqIBSx.wav,6,254.0,4,False,True,0.0,,words-in-transition,tear,gen-4_hxqIBSx.wav,41
316,words-in-transition/tear/gen-4_ias4Xhx.wav,6,280.0,4,False,True,0.0,,words-in-transition,tear,gen-4_ias4Xhx.wav,40
320,words-in-transition/tear/gen-4_jBsjt8T.wav,6,269.0,4,False,True,0.0,,words-in-transition,tear,gen-4_jBsjt8T.wav,40
335,words-in-transition/tear/gen-4_rwKlKLy.wav,6,268.0,4,False,True,0.0,,words-in-transition,tear,gen-4_rwKlKLy.wav,39
319,words-in-transition/tear/gen-4_u78NwND.wav,6,269.0,4,False,True,0.0,,words-in-transition,tear,gen-4_u78NwND.wav,40
302,words-in-transition/tear/gen-4_ueQ3hmu.wav,6,238.0,4,False,True,0.0,,words-in-transition,tear,gen-4_ueQ3hmu.wav,39
356,words-in-transition/tear/gen-4_zU1akcL.wav,6,282.0,4,False,True,0.0,,words-in-transition,tear,gen-4_zU1akcL.wav,40
362,words-in-transition/tear/gen-5.wav,6,311.0,5,True,True,0.0,,words-in-transition,tear,gen-5.wav,41
394,words-in-transition/tear/gen-5_0q6vwLE.wav,6,308.0,5,False,True,0.0,,words-in-transition,tear,gen-5_0q6vwLE.wav,38
382,words-in-transition/tear/gen-5_58vGGpB.wav,6,349.0,5,False,True,0.0,,words-in-transition,tear,gen-5_58vGGpB.wav,41
373,words-in-transition/tear/gen-5_6Aww6Eu.wav,6,328.0,5,False,True,0.0,,words-in-transition,tear,gen-5_6Aww6Eu.wav,40
407,words-in-transition/tear/gen-5_9TZDP1H.wav,6,296.0,5,False,True,0.0,,words-in-transition,tear,gen-5_9TZDP1H.wav,38
385,words-in-transition/tear/gen-5_ChUdbf3.wav,6,319.0,5,False,True,0.0,,words-in-transition,tear,gen-5_ChUdbf3.wav,40
408,words-in-transition/tear/gen-5_D8CuB3x.wav,6,320.0,5,False,True,0.0,,words-in-transition,tear,gen-5_D8CuB3x.wav,40
395,words-in-transition/tear/gen-5_GMcHCZV.wav,6,298.0,5,True,True,0.0,,words-in-transition,tear,gen-5_GMcHCZV.wav,38
398,words-in-transition/tear/gen-5_IvqiT62.wav,6,339.0,5,False,True,0.0,2846.52285,words-in-transition,tear,gen-5_IvqiT62.wav,38
436,words-in-transition/tear/gen-5_JkPqh7Z.wav,6,298.0,5,False,True,0.0,3935.23846154,words-in-transition,tear,gen-5_JkPqh7Z.wav,38
370,words-in-transition/tear/gen-5_RuET07N.wav,6,304.0,5,False,True,0.0,,words-in-transition,tear,gen-5_RuET07N.wav,39
376,words-in-transition/tear/gen-5_dcljofl.wav,6,316.0,5,False,True,0.0,,words-in-transition,tear,gen-5_dcljofl.wav,40
367,words-in-transition/tear/gen-5_hNWo0rI.wav,6,354.0,5,False,True,0.0,,words-in-transition,tear,gen-5_hNWo0rI.wav,41
413,words-in-transition/tear/gen-5_ieik7r4.wav,6,356.0,5,False,True,0.0,,words-in-transition,tear,gen-5_ieik7r4.wav,40
417,words-in-transition/tear/gen-5_pO0pZWe.wav,6,346.0,5,False,True,0.0,,words-in-transition,tear,gen-5_pO0pZWe.wav,41
420,words-in-transition/tear/gen-5_rV8I3nr.wav,6,335.0,5,False,True,0.0,,words-in-transition,tear,gen-5_rV8I3nr.wav,39
390,words-in-transition/tear/gen-5_xdVTA7x.wav,6,302.0,5,False,True,0.0,,words-in-transition,tear,gen-5_xdVTA7x.wav,39
424,words-in-transition/tear/gen-6.wav,6,376.0,6,False,True,0.0,,words-in-transition,tear,gen-6.wav,40
486,words-in-transition/tear/gen-6_3iGqovD.wav,6,420.0,6,False,True,0.0,,words-in-transition,tear,gen-6_3iGqovD.wav,39
503,words-in-transition/tear/gen-6_BGo4fd5.wav,6,367.0,6,False,True,0.0,,words-in-transition,tear,gen-6_BGo4fd5.wav,41
474,words-in-transition/tear/gen-6_FmwIM4D.wav,6,367.0,6,True,True,0.0,,words-in-transition,tear,gen-6_FmwIM4D.wav,41
450,words-in-transition/tear/gen-6_LsYMQPt.wav,6,373.0,6,False,True,0.0,,words-in-transition,tear,gen-6_LsYMQPt.wav,40
481,words-in-transition/tear/gen-6_QUrC6y0.wav,6,436.0,6,False,True,0.0,,words-in-transition,tear,gen-6_QUrC6y0.wav,38
467,words-in-transition/tear/gen-6_T4IwybL.wav,6,398.0,6,False,True,0.0,,words-in-transition,tear,gen-6_T4IwybL.wav,38
433,words-in-transition/tear/gen-6_TxdhdgH.wav,6,413.0,6,False,True,0.0,,words-in-transition,tear,gen-6_TxdhdgH.wav,40
425,words-in-transition/tear/gen-6_Unc0Yh9.wav,6,385.0,6,True,True,0.0,,words-in-transition,tear,gen-6_Unc0Yh9.wav,40
463,words-in-transition/tear/gen-6_Z35bKjx.wav,6,362.0,6,True,True,0.0,,words-in-transition,tear,gen-6_Z35bKjx.wav,41
454,words-in-transition/tear/gen-6_ZOtrEyF.wav,6,417.0,6,False,True,0.0,,words-in-transition,tear,gen-6_ZOtrEyF.wav,41
439,words-in-transition/tear/gen-6_cvJXM5E.wav,6,382.0,6,False,True,0.0,,words-in-transition,tear,gen-6_cvJXM5E.wav,41
444,words-in-transition/tear/gen-6_frNXOiG.wav,6,390.0,6,False,True,0.0,,words-in-transition,tear,gen-6_frNXOiG.wav,39
447,words-in-transition/tear/gen-6_gtWECYn.wav,6,407.0,6,False,True,0.0,,words-in-transition,tear,gen-6_gtWECYn.wav,38
472,words-in-transition/tear/gen-6_lRg9jq2.wav,6,370.0,6,False,True,0.0,,words-in-transition,tear,gen-6_lRg9jq2.wav,39
458,words-in-transition/tear/gen-6_n1tyNdU.wav,6,394.0,6,False,True,0.0,,words-in-transition,tear,gen-6_n1tyNdU.wav,38
482,words-in-transition/tear/gen-6_uTStiWz.wav,6,408.0,6,False,True,0.0,,words-in-transition,tear,gen-6_uTStiWz.wav,40
490,words-in-transition/tear/gen-7.wav,6,467.0,7,False,True,0.0,,words-in-transition,tear,gen-7.wav,38
500,words-in-transition/tear/gen-7_7V473jG.wav,6,482.0,7,False,True,0.0,,words-in-transition,tear,gen-7_7V473jG.wav,40
537,words-in-transition/tear/gen-7_DRzKwJv.wav,6,486.0,7,False,True,0.0,,words-in-transition,tear,gen-7_DRzKwJv.wav,39
550,words-in-transition/tear/gen-7_MNLPle6.wav,6,433.0,7,True,True,0.0,,words-in-transition,tear,gen-7_MNLPle6.wav,40
527,words-in-transition/tear/gen-7_OKn5tIV.wav,6,439.0,7,False,True,0.0,,words-in-transition,tear,gen-7_OKn5tIV.wav,41
535,words-in-transition/tear/gen-7_QJrEi0k.wav,6,424.0,7,False,True,0.0,,words-in-transition,tear,gen-7_QJrEi0k.wav,40
519,words-in-transition/tear/gen-7_SZvFkZD.wav,6,447.0,7,False,True,0.0,,words-in-transition,tear,gen-7_SZvFkZD.wav,38
530,words-in-transition/tear/gen-7_YvOGMXz.wav,6,450.0,7,False,True,0.0,,words-in-transition,tear,gen-7_YvOGMXz.wav,40
543,words-in-transition/tear/gen-7_ezKsH4Q.wav,6,444.0,7,False,True,0.0,,words-in-transition,tear,gen-7_ezKsH4Q.wav,39
510,words-in-transition/tear/gen-7_gUjfBMc.wav,6,472.0,7,False,True,0.0,,words-in-transition,tear,gen-7_gUjfBMc.wav,39
495,words-in-transition/tear/gen-7_jzxH8mB.wav,6,481.0,7,False,True,0.0,,words-in-transition,tear,gen-7_jzxH8mB.wav,38
514,words-in-transition/tear/gen-7_orvkdRh.wav,6,463.0,7,True,True,0.0,,words-in-transition,tear,gen-7_orvkdRh.wav,41
507,words-in-transition/tear/gen-7_r86Tsyo.wav,6,458.0,7,False,True,0.0,,words-in-transition,tear,gen-7_r86Tsyo.wav,38
546,words-in-transition/tear/gen-7_zPxeOth.wav,6,454.0,7,True,True,0.0,,words-in-transition,tear,gen-7_zPxeOth.wav,41
522,words-in-transition/tear/gen-7_zo5ATKB.wav,6,503.0,7,False,True,0.0,,words-in-transition,tear,gen-7_zo5ATKB.wav,41
552,words-in-transition/tear/gen-8.wav,6,507.0,8,False,True,0.0,,words-in-transition,tear,gen-8.wav,38
567,words-in-transition/tear/gen-8_DVv56TO.wav,6,530.0,8,False,True,0.0,,words-in-transition,tear,gen-8_DVv56TO.wav,40
559,words-in-transition/tear/gen-8_Xttisbn.wav,6,535.0,8,False,True,0.0,,words-in-transition,tear,gen-8_Xttisbn.wav,40
560,words-in-transition/tear/gen-8_aOl1OQX.wav,6,510.0,8,False,True,0.0,,words-in-transition,tear,gen-8_aOl1OQX.wav,39
38,words-in-transition/tear/seed.wav,6,,0,False,True,0.0,,words-in-transition,tear,seed.wav,38
39,words-in-transition/tear/seed_14TGyOq.wav,6,,0,False,True,0.0,,words-in-transition,tear,seed_14TGyOq.wav,39
40,words-in-transition/tear/seed_MLO509m.wav,6,,0,False,True,0.0,,words-in-transition,tear,seed_MLO509m.wav,40
41,words-in-transition/tear/seed_kEFWfwa.wav,6,,0,False,True,0.0,,words-in-transition,tear,seed_kEFWfwa.wav,41
50,words-in-transition/water/gen-1.wav,7,43.0,1,False,True,0.0,,words-in-transition,water,gen-1.wav,43
142,words-in-transition/water/gen-1_0Rnn7ne.wav,7,44.0,1,True,True,0.0,,words-in-transition,water,gen-1_0Rnn7ne.wav,44
209,words-in-transition/water/gen-1_0WfvRvk.wav,7,43.0,1,False,True,0.0,,words-in-transition,water,gen-1_0WfvRvk.wav,43
137,words-in-transition/water/gen-1_4opXEQZ.wav,7,42.0,1,False,True,0.0,,words-in-transition,water,gen-1_4opXEQZ.wav,42
52,words-in-transition/water/gen-1_5PkhmA6.wav,7,45.0,1,False,True,0.0,,words-in-transition,water,gen-1_5PkhmA6.wav,45
220,words-in-transition/water/gen-1_8X1vNOE.wav,7,44.0,1,False,True,0.0,,words-in-transition,water,gen-1_8X1vNOE.wav,44
95,words-in-transition/water/gen-1_CkkNYyc.wav,7,45.0,1,False,True,0.0,,words-in-transition,water,gen-1_CkkNYyc.wav,45
88,words-in-transition/water/gen-1_FU8op1B.wav,7,43.0,1,False,True,2290.23667097,6826.667,words-in-transition,water,gen-1_FU8op1B.wav,43
208,words-in-transition/water/gen-1_G8lHT0P.wav,7,45.0,1,True,True,0.0,,words-in-transition,water,gen-1_G8lHT0P.wav,45
153,words-in-transition/water/gen-1_Hu4AAhH.wav,7,44.0,1,False,True,0.0,,words-in-transition,water,gen-1_Hu4AAhH.wav,44
224,words-in-transition/water/gen-1_PB2ocgt.wav,7,43.0,1,False,True,0.0,,words-in-transition,water,gen-1_PB2ocgt.wav,43
64,words-in-transition/water/gen-1_PMHZFm6.wav,7,45.0,1,False,True,0.0,,words-in-transition,water,gen-1_PMHZFm6.wav,45
107,words-in-transition/water/gen-1_PQCsawO.wav,7,44.0,1,True,True,0.0,,words-in-transition,water,gen-1_PQCsawO.wav,44
115,words-in-transition/water/gen-1_PhnHKIl.wav,7,42.0,1,False,True,303.589711538,2331.56898462,words-in-transition,water,gen-1_PhnHKIl.wav,42
112,words-in-transition/water/gen-1_RARKT6l.wav,7,42.0,1,False,True,0.0,,words-in-transition,water,gen-1_RARKT6l.wav,42
92,words-in-transition/water/gen-1_SSDpR1g.wav,7,44.0,1,False,True,0.0,,words-in-transition,water,gen-1_SSDpR1g.wav,44
66,words-in-transition/water/gen-1_V8Y9GsC.wav,7,44.0,1,True,True,706.336120968,3163.15741129,words-in-transition,water,gen-1_V8Y9GsC.wav,44
151,words-in-transition/water/gen-1_VFJjIv2.wav,7,43.0,1,True,True,0.0,,words-in-transition,water,gen-1_VFJjIv2.wav,43
73,words-in-transition/water/gen-1_VY7KGxT.wav,7,42.0,1,False,True,0.0,,words-in-transition,water,gen-1_VY7KGxT.wav,42
214,words-in-transition/water/gen-1_WHTBlab.wav,7,44.0,1,False,True,0.0,,words-in-transition,water,gen-1_WHTBlab.wav,44
77,words-in-transition/water/gen-1_e8lekFI.wav,7,42.0,1,True,True,0.0,,words-in-transition,water,gen-1_e8lekFI.wav,42
240,words-in-transition/water/gen-1_eVCHPk0.wav,7,45.0,1,False,True,0.0,,words-in-transition,water,gen-1_eVCHPk0.wav,45
133,words-in-transition/water/gen-1_gNaZ9Os.wav,7,45.0,1,True,True,0.0,,words-in-transition,water,gen-1_gNaZ9Os.wav,45
102,words-in-transition/water/gen-1_nNf7bHx.wav,7,45.0,1,True,True,0.0,,words-in-transition,water,gen-1_nNf7bHx.wav,45
147,words-in-transition/water/gen-1_ptSxuF2.wav,7,43.0,1,True,True,0.0,,words-in-transition,water,gen-1_ptSxuF2.wav,43
96,words-in-transition/water/gen-1_rpw2e4r.wav,7,44.0,1,True,True,0.0,,words-in-transition,water,gen-1_rpw2e4r.wav,44
125,words-in-transition/water/gen-1_ujHXBFR.wav,7,43.0,1,True,True,0.0,,words-in-transition,water,gen-1_ujHXBFR.wav,43
58,words-in-transition/water/gen-1_vjFVZYs.wav,7,42.0,1,False,True,0.0,,words-in-transition,water,gen-1_vjFVZYs.wav,42
157,words-in-transition/water/gen-2.wav,7,147.0,2,True,True,0.0,,words-in-transition,water,gen-2.wav,43
184,words-in-transition/water/gen-2_0Atzg1b.wav,7,92.0,2,False,True,0.0,,words-in-transition,water,gen-2_0Atzg1b.wav,44
253,words-in-transition/water/gen-2_1mpy8nq.wav,7,209.0,2,False,True,0.0,,words-in-transition,water,gen-2_1mpy8nq.wav,43
161,words-in-transition/water/gen-2_2CcGOtL.wav,7,153.0,2,False,True,0.0,2148.10241154,words-in-transition,water,gen-2_2CcGOtL.wav,44
165,words-in-transition/water/gen-2_4wcGEN3.wav,7,50.0,2,False,True,0.0,5794.03846154,words-in-transition,water,gen-2_4wcGEN3.wav,43
264,words-in-transition/water/gen-2_DlHWEW1.wav,7,115.0,2,False,True,0.0,,words-in-transition,water,gen-2_DlHWEW1.wav,42
200,words-in-transition/water/gen-2_EYJyPPA.wav,7,58.0,2,False,True,0.0,,words-in-transition,water,gen-2_EYJyPPA.wav,42
195,words-in-transition/water/gen-2_EvCEpWO.wav,7,151.0,2,True,True,0.0,,words-in-transition,water,gen-2_EvCEpWO.wav,43
246,words-in-transition/water/gen-2_KLgvCPc.wav,7,214.0,2,False,True,0.0,,words-in-transition,water,gen-2_KLgvCPc.wav,44
252,words-in-transition/water/gen-2_MaqTkqd.wav,7,220.0,2,True,True,0.0,,words-in-transition,water,gen-2_MaqTkqd.wav,44
173,words-in-transition/water/gen-2_Q4VEdjP.wav,7,112.0,2,False,True,0.0,,words-in-transition,water,gen-2_Q4VEdjP.wav,42
249,words-in-transition/water/gen-2_RvJQ6pQ.wav,7,224.0,2,False,True,0.0,,words-in-transition,water,gen-2_RvJQ6pQ.wav,43
228,words-in-transition/water/gen-2_UbGnzvu.wav,7,95.0,2,False,True,0.0,,words-in-transition,water,gen-2_UbGnzvu.wav,45
536,words-in-transition/water/gen-2_VlLBb0X.wav,7,220.0,2,False,True,0.0,,words-in-transition,water,gen-2_VlLBb0X.wav,44
267,words-in-transition/water/gen-2_YO1VIuN.wav,7,240.0,2,False,True,708.923076923,3840.0,words-in-transition,water,gen-2_YO1VIuN.wav,45
183,words-in-transition/water/gen-2_bYlR7B9.wav,7,52.0,2,False,True,498.543526923,2645.333,words-in-transition,water,gen-2_bYlR7B9.wav,45
231,words-in-transition/water/gen-2_iCQqdoc.wav,7,137.0,2,False,True,0.0,,words-in-transition,water,gen-2_iCQqdoc.wav,42
190,words-in-transition/water/gen-2_pTyBAl1.wav,7,133.0,2,True,True,0.0,,words-in-transition,water,gen-2_pTyBAl1.wav,45
234,words-in-transition/water/gen-2_rvKH1Ex.wav,7,73.0,2,False,True,0.0,,words-in-transition,water,gen-2_rvKH1Ex.wav,42
179,words-in-transition/water/gen-2_tZo28K8.wav,7,88.0,2,False,True,0.0,,words-in-transition,water,gen-2_tZo28K8.wav,43
258,words-in-transition/water/gen-2_xEUHbbl.wav,7,64.0,2,False,True,0.0,,words-in-transition,water,gen-2_xEUHbbl.wav,45
272,words-in-transition/water/gen-3.wav,7,228.0,3,False,True,0.0,,words-in-transition,water,gen-3.wav,45
278,words-in-transition/water/gen-3_78nvTYK.wav,7,228.0,3,True,True,0.0,6285.78461538,words-in-transition,water,gen-3_78nvTYK.wav,45
285,words-in-transition/water/gen-3_CbfNeTq.wav,7,200.0,3,False,True,0.0,,words-in-transition,water,gen-3_CbfNeTq.wav,42
343,words-in-transition/water/gen-3_LwcyTtw.wav,7,246.0,3,False,True,0.0,,words-in-transition,water,gen-3_LwcyTtw.wav,44
300,words-in-transition/water/gen-3_N30QGYu.wav,7,161.0,3,False,True,0.0,,words-in-transition,water,gen-3_N30QGYu.wav,44
323,words-in-transition/water/gen-3_QNNybiu.wav,7,252.0,3,True,True,0.0,,words-in-transition,water,gen-3_QNNybiu.wav,44
303,words-in-transition/water/gen-3_RF4n27S.wav,7,249.0,3,False,True,0.0,3465.84615385,words-in-transition,water,gen-3_RF4n27S.wav,43
289,words-in-transition/water/gen-3_bJeP4N1.wav,7,267.0,3,False,True,0.0,,words-in-transition,water,gen-3_bJeP4N1.wav,45
337,words-in-transition/water/gen-3_cD57dGr.wav,7,183.0,3,False,True,0.0,,words-in-transition,water,gen-3_cD57dGr.wav,45
340,words-in-transition/water/gen-3_ewkqNKY.wav,7,246.0,3,False,True,0.0,,words-in-transition,water,gen-3_ewkqNKY.wav,44
279,words-in-transition/water/gen-3_fTc5ACl.wav,7,258.0,3,False,True,0.0,,words-in-transition,water,gen-3_fTc5ACl.wav,45
315,words-in-transition/water/gen-3_g5fN28O.wav,7,231.0,3,False,True,0.0,,words-in-transition,water,gen-3_g5fN28O.wav,42
327,words-in-transition/water/gen-3_gVHOine.wav,7,165.0,3,False,True,565.169230769,5046.15384615,words-in-transition,water,gen-3_gVHOine.wav,43
312,words-in-transition/water/gen-3_ne1pMeu.wav,7,184.0,3,False,True,0.0,2537.72307692,words-in-transition,water,gen-3_ne1pMeu.wav,44
326,words-in-transition/water/gen-3_oeK3Z3Z.wav,7,253.0,3,False,True,0.0,,words-in-transition,water,gen-3_oeK3Z3Z.wav,43
274,words-in-transition/water/gen-3_pXBRP8U.wav,7,234.0,3,False,True,0.0,,words-in-transition,water,gen-3_pXBRP8U.wav,42
310,words-in-transition/water/gen-3_sgc0wHv.wav,7,264.0,3,False,True,0.0,,words-in-transition,water,gen-3_sgc0wHv.wav,42
295,words-in-transition/water/gen-3_sjGXsEa.wav,7,173.0,3,False,True,0.0,,words-in-transition,water,gen-3_sjGXsEa.wav,42
541,words-in-transition/water/gen-3_ukabG8p.wav,7,536.0,3,False,True,0.0,,words-in-transition,water,gen-3_ukabG8p.wav,44
333,words-in-transition/water/gen-3_uzZZpF0.wav,7,246.0,3,True,True,0.0,,words-in-transition,water,gen-3_uzZZpF0.wav,44
291,words-in-transition/water/gen-3_vwAMqcU.wav,7,179.0,3,False,True,0.0,,words-in-transition,water,gen-3_vwAMqcU.wav,43
347,words-in-transition/water/gen-4.wav,7,272.0,4,False,True,0.0,,words-in-transition,water,gen-4.wav,45
381,words-in-transition/water/gen-4_19Ynj07.wav,7,312.0,4,False,True,0.0,,words-in-transition,water,gen-4_19Ynj07.wav,44
386,words-in-transition/water/gen-4_DWriC4L.wav,7,300.0,4,False,True,0.0,,words-in-transition,water,gen-4_DWriC4L.wav,44
375,words-in-transition/water/gen-4_H3R1yZy.wav,7,295.0,4,False,True,0.0,,words-in-transition,water,gen-4_H3R1yZy.wav,42
364,words-in-transition/water/gen-4_Oz3Sld4.wav,7,315.0,4,False,True,0.0,,words-in-transition,water,gen-4_Oz3Sld4.wav,42
441,words-in-transition/water/gen-4_PaPlX5Z.wav,7,327.0,4,False,True,0.0,,words-in-transition,water,gen-4_PaPlX5Z.wav,43
351,words-in-transition/water/gen-4_PsC2Grb.wav,7,285.0,4,False,True,0.0,,words-in-transition,water,gen-4_PsC2Grb.wav,42
353,words-in-transition/water/gen-4_TuE4njJ.wav,7,303.0,4,False,True,0.0,,words-in-transition,water,gen-4_TuE4njJ.wav,43
359,words-in-transition/water/gen-4_UHXdBH3.wav,7,274.0,4,False,True,0.0,,words-in-transition,water,gen-4_UHXdBH3.wav,42
369,words-in-transition/water/gen-4_UulitUJ.wav,7,310.0,4,False,True,0.0,,words-in-transition,water,gen-4_UulitUJ.wav,42
397,words-in-transition/water/gen-4_Vyt9JTG.wav,7,289.0,4,False,True,0.0,,words-in-transition,water,gen-4_Vyt9JTG.wav,45
372,words-in-transition/water/gen-4_egAFL5U.wav,7,343.0,4,False,True,0.0,,words-in-transition,water,gen-4_egAFL5U.wav,44
402,words-in-transition/water/gen-4_gf0gore.wav,7,327.0,4,True,True,0.0,,words-in-transition,water,gen-4_gf0gore.wav,43
389,words-in-transition/water/gen-4_gwNbEiS.wav,7,323.0,4,True,True,0.0,,words-in-transition,water,gen-4_gwNbEiS.wav,44
414,words-in-transition/water/gen-4_hjdFiFZ.wav,7,279.0,4,False,True,0.0,,words-in-transition,water,gen-4_hjdFiFZ.wav,45
545,words-in-transition/water/gen-4_mVlVzxN.wav,7,541.0,4,True,True,0.0,,words-in-transition,water,gen-4_mVlVzxN.wav,44
410,words-in-transition/water/gen-4_nBErNiU.wav,7,337.0,4,False,True,0.0,,words-in-transition,water,gen-4_nBErNiU.wav,45
363,words-in-transition/water/gen-4_nf4HXv0.wav,7,340.0,4,False,True,0.0,,words-in-transition,water,gen-4_nf4HXv0.wav,44
403,words-in-transition/water/gen-4_oK8CEkz.wav,7,291.0,4,False,True,0.0,,words-in-transition,water,gen-4_oK8CEkz.wav,43
393,words-in-transition/water/gen-4_syV7EPS.wav,7,326.0,4,True,True,1048.94365,5802.667,words-in-transition,water,gen-4_syV7EPS.wav,43
419,words-in-transition/water/gen-5.wav,7,393.0,5,True,True,0.0,,words-in-transition,water,gen-5.wav,43
497,words-in-transition/water/gen-5_2lWi7OM.wav,7,397.0,5,False,True,0.0,,words-in-transition,water,gen-5_2lWi7OM.wav,45
487,words-in-transition/water/gen-5_5x4m2cn.wav,7,414.0,5,False,True,0.0,,words-in-transition,water,gen-5_5x4m2cn.wav,45
451,words-in-transition/water/gen-5_6YtAavQ.wav,7,375.0,5,True,True,0.0,,words-in-transition,water,gen-5_6YtAavQ.wav,42
476,words-in-transition/water/gen-5_AbiiPHg.wav,7,381.0,5,False,True,0.0,,words-in-transition,water,gen-5_AbiiPHg.wav,44
465,words-in-transition/water/gen-5_HGEeolL.wav,7,441.0,5,False,True,0.0,,words-in-transition,water,gen-5_HGEeolL.wav,43
504,words-in-transition/water/gen-5_Htw8lE5.wav,7,375.0,5,False,True,0.0,,words-in-transition,water,gen-5_Htw8lE5.wav,42
459,words-in-transition/water/gen-5_I3zFnyZ.wav,7,353.0,5,False,True,0.0,,words-in-transition,water,gen-5_I3zFnyZ.wav,43
442,words-in-transition/water/gen-5_IrhoHkY.wav,7,410.0,5,False,True,0.0,,words-in-transition,water,gen-5_IrhoHkY.wav,45
501,words-in-transition/water/gen-5_L2wsRmH.wav,7,363.0,5,False,True,0.0,,words-in-transition,water,gen-5_L2wsRmH.wav,44
479,words-in-transition/water/gen-5_LioKE9d.wav,7,359.0,5,False,True,0.0,,words-in-transition,water,gen-5_LioKE9d.wav,42
428,words-in-transition/water/gen-5_QZl2PXO.wav,7,363.0,5,True,True,418.133396154,2218.667,words-in-transition,water,gen-5_QZl2PXO.wav,44
448,words-in-transition/water/gen-5_QhFq5vm.wav,7,372.0,5,False,True,0.0,,words-in-transition,water,gen-5_QhFq5vm.wav,44
455,words-in-transition/water/gen-5_UbKIHl3.wav,7,403.0,5,False,True,0.0,,words-in-transition,water,gen-5_UbKIHl3.wav,43
555,words-in-transition/water/gen-5_YRwQjep.wav,7,364.0,5,False,True,0.0,,words-in-transition,water,gen-5_YRwQjep.wav,42
551,words-in-transition/water/gen-5_YtXxfRA.wav,7,545.0,5,True,True,0.0,,words-in-transition,water,gen-5_YtXxfRA.wav,44
437,words-in-transition/water/gen-5_YuXYEMV.wav,7,389.0,5,True,True,0.0,3706.26201923,words-in-transition,water,gen-5_YuXYEMV.wav,44
492,words-in-transition/water/gen-5_gOCLMLo.wav,7,386.0,5,False,True,0.0,,words-in-transition,water,gen-5_gOCLMLo.wav,44
432,words-in-transition/water/gen-5_jhJHRgr.wav,7,410.0,5,True,True,0.0,,words-in-transition,water,gen-5_jhJHRgr.wav,45
470,words-in-transition/water/gen-5_liTp83S.wav,7,364.0,5,True,True,0.0,,words-in-transition,water,gen-5_liTp83S.wav,42
466,words-in-transition/water/gen-5_oPnewbU.wav,7,347.0,5,False,True,0.0,,words-in-transition,water,gen-5_oPnewbU.wav,45
485,words-in-transition/water/gen-5_p5pZAdY.wav,7,351.0,5,False,True,0.0,,words-in-transition,water,gen-5_p5pZAdY.wav,42
421,words-in-transition/water/gen-5_sDX1KY4.wav,7,369.0,5,False,True,0.0,,words-in-transition,water,gen-5_sDX1KY4.wav,42
506,words-in-transition/water/gen-6.wav,7,501.0,6,False,True,0.0,,words-in-transition,water,gen-6.wav,44
518,words-in-transition/water/gen-6_5VywjuG.wav,7,470.0,6,True,True,0.0,,words-in-transition,water,gen-6_5VywjuG.wav,42
515,words-in-transition/water/gen-6_JrFejUD.wav,7,492.0,6,False,True,0.0,,words-in-transition,water,gen-6_JrFejUD.wav,44
534,words-in-transition/water/gen-6_MtwZFZb.wav,7,476.0,6,False,True,0.0,,words-in-transition,water,gen-6_MtwZFZb.wav,44
531,words-in-transition/water/gen-6_RBVvohs.wav,7,504.0,6,False,True,0.0,,words-in-transition,water,gen-6_RBVvohs.wav,42
563,words-in-transition/water/gen-6_ViCN7sL.wav,7,485.0,6,False,True,0.0,,words-in-transition,water,gen-6_ViCN7sL.wav,42
558,words-in-transition/water/gen-6_W5rcoRp.wav,7,551.0,6,True,True,0.0,,words-in-transition,water,gen-6_W5rcoRp.wav,44
564,words-in-transition/water/gen-6_jcAAGgZ.wav,7,459.0,6,False,True,0.0,,words-in-transition,water,gen-6_jcAAGgZ.wav,43
511,words-in-transition/water/gen-6_obW9UFB.wav,7,465.0,6,False,True,0.0,,words-in-transition,water,gen-6_obW9UFB.wav,43
526,words-in-transition/water/gen-6_qINYt8g.wav,7,442.0,6,True,True,0.0,,words-in-transition,water,gen-6_qINYt8g.wav,45
523,words-in-transition/water/gen-6_uxRHaC1.wav,7,437.0,6,True,True,0.0,,words-in-transition,water,gen-6_uxRHaC1.wav,44
42,words-in-transition/water/seed.wav,7,,0,False,True,0.0,,words-in-transition,water,seed.wav,42
43,words-in-transition/water/seed_8awbmVX.wav,7,,0,False,True,0.0,,words-in-transition,water,seed_8awbmVX.wav,43
44,words-in-transition/water/seed_HK1ZPsf.wav,7,,0,False,True,0.0,,words-in-transition,water,seed_HK1ZPsf.wav,44
45,words-in-transition/water/seed_YqBaNHe.wav,7,,0,False,True,0.0,,words-in-transition,water,seed_YqBaNHe.wav,45
53,words-in-transition/zipper/gen-1.wav,8,47.0,1,False,True,0.0,,words-in-transition,zipper,gen-1.wav,47
60,words-in-transition/zipper/gen-1_0CctGtT.wav,8,46.0,1,False,True,0.0,,words-in-transition,zipper,gen-1_0CctGtT.wav,46
65,words-in-transition/zipper/gen-1_0bg2H3E.wav,8,49.0,1,False,True,0.0,,words-in-transition,zipper,gen-1_0bg2H3E.wav,49
