AcceptTime,ApprovalTime,Assignment,AssignmentId,AssignmentStatus,AutoApprovalTime,HITId,RejectionTime,SubmitTime,WorkerId,comments,completionCode,hit_title,experiment
2016-02-29T18:06:51Z,2016-03-02T18:15:16Z,,3WJEQKOXA832YKIZQ9RV475WGOI1AK,Approved,2016-03-02T18:13:42Z,3TX9T2ZCB92TD98G9NRDP6QFTK3ZWG,,2016-02-29T18:13:42Z,AY3JWZ1R4XVJD,,w[AY3JWZ1R4XVJD]g[Sound Similarity]s[10845544]r[R_1rPahwiZMm4ObGI]:5ff1ca8f6420351bc5ed5ff8cc097b2e4a8dfb57,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T18:01:01Z,2016-03-02T18:15:16Z,,3KRVW3HTZNM3U5QI0VWK9ZN505HMS6,Approved,2016-03-02T18:14:04Z,3TX9T2ZCB92TD98G9NRDP6QFTK3ZWG,,2016-02-29T18:14:04Z,A2YGAEODJ5SSF6,, w[A2YGAEODJ5SSF6]g[Sound Similarity]s[10845544]r[R_269KDhBSM3Tp7MX]:8f6affcf5ef27bd6d1d7786ff84db726272aeaeb,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T18:09:50Z,2016-03-02T18:20:16Z,,3ERMJ6L4DYTHB76QCSY9E8R9DR7M7M,Approved,2016-03-02T18:17:40Z,3TX9T2ZCB92TD98G9NRDP6QFTK3ZWG,,2016-02-29T18:17:40Z,A2E746SZEOVYXS,,w[A2E746SZEOVYXS]g[Sound Similarity]s[10845544]r[R_3h5EOixbvoH1vBm]:d9b10c902f5d06c72d77e7c902c9838b6fe8e35f,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T18:24:15Z,2016-03-02T18:30:16Z,,3VSOLARPKBAK34M9L7REW5998QI939,Approved,2016-03-02T18:29:19Z,3TX9T2ZCB92TD98G9NRDP6QFTK3ZWG,,2016-02-29T18:29:19Z,AUOT6UI205EDN,,w[AUOT6UI205EDN]g[Sound Similarity]s[10845544]r[R_2uQAdAfoPC94VPt]:f32a2c00cb5beeb2ef4540f51fb0a3cb8b9ae329,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T18:25:28Z,2016-03-02T18:35:16Z,,3DY4FPOOA1PAJDKEZYX66L1M5WHRVB,Approved,2016-03-02T18:32:44Z,3TX9T2ZCB92TD98G9NRDP6QFTK3ZWG,,2016-02-29T18:32:44Z,A3CVX7GHF3B65Q,,w[A3CVX7GHF3B65Q]g[Sound Similarity]s[10845544]r[R_8eHSNYsNaUsuFod]:ee1aeda2fa0cecfe21d84cec0793ed0f9e5d4e8c,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T18:22:56Z,2016-03-02T18:40:16Z,,34FNN24DCMA2IKHL727NAJ0KVVTY5C,Approved,2016-03-02T18:40:09Z,3TX9T2ZCB92TD98G9NRDP6QFTK3ZWG,,2016-02-29T18:40:09Z,A10H1H4FU0S098,,w[A10H1H4FU0S098]g[Sound Similarity]s[10845544]r[R_1eXoBdKo6E630K8]:ee5ed8321ddd29d4e3eb7e5f8af1b170027ddd2c,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T18:00:52Z,2016-03-02T18:15:16Z,,3JBT3HLQF836GK99N3IKMWE3SPSZPK,Approved,2016-03-02T18:10:25Z,3YLPJ8OXX8ESZCPHYZX9XTRD1R6X4V,,2016-02-29T18:10:25Z,A2CF2BD4Q0ZDJN,,w[A2CF2BD4Q0ZDJN]g[Sound Similarity]s[10845544]r[R_3KxBrF6X6P9yy1n]:d4f5a4f31eca590791aea88ee98d8294a5bc2e1f,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T18:03:54Z,2016-03-02T18:15:16Z,,37W3JXSD669WV3W533UW0JDXFSSYWO,Approved,2016-03-02T18:10:35Z,3YLPJ8OXX8ESZCPHYZX9XTRD1R6X4V,,2016-02-29T18:10:35Z,A3N3GGRTTDFKLF,,w[A3N3GGRTTDFKLF]g[Sound Similarity]s[10845544]r[R_2WDa5npntRWusVV]:89831f8457548012ea2f2cda811d7003108e8c34,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T18:08:39Z,2016-03-02T18:15:16Z,,3XIQGXAUMC9S5J5UQZ0IPP77KVQX7G,Approved,2016-03-02T18:12:58Z,3YLPJ8OXX8ESZCPHYZX9XTRD1R6X4V,,2016-02-29T18:12:58Z,ALXDRX72JN55G,,w[ALXDRX72JN55G]g[Sound Similarity]s[10845544]r[R_2ypk2IIHQ95debS]:8ac3d89fdfeb46019064e19afbf7c8437d9b2843,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T18:00:39Z,2016-03-02T18:20:16Z,,3OUYGIZWR7Z9EZ3JJ95SGXBHAI9P0I,Approved,2016-03-02T18:18:20Z,3YLPJ8OXX8ESZCPHYZX9XTRD1R6X4V,,2016-02-29T18:18:20Z,A90JBLDKW71DX,thank you! :D,w[A90JBLDKW71DX]g[Sound Similarity]s[10845544]r[R_24DfYJgYHTN0E6O]:f6bb024d2da7cce86e5a6eca7f76eea1f66cc7eb,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T18:18:01Z,2016-03-02T18:25:16Z,,39LNWE0K4UXXDZSV4LTSW7YC4TNUIJ,Approved,2016-03-02T18:22:35Z,3YLPJ8OXX8ESZCPHYZX9XTRD1R6X4V,,2016-02-29T18:22:35Z,A1KZRSLKACHL4D,,w[A1KZRSLKACHL4D]g[Sound Similarity]s[10845544]r[R_3fTsZEpbxLfdCAr]:8f9a5b16319ebb478b44c3ca9b1f21237674bd7b,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T18:20:00Z,2016-03-02T18:30:16Z,,33L7PJKHCGZPOG1TVURREMIWIJBT8J,Approved,2016-03-02T18:25:24Z,3YLPJ8OXX8ESZCPHYZX9XTRD1R6X4V,,2016-02-29T18:25:24Z,A3V55QSFT7MLRX,,w[A3V55QSFT7MLRX]g[Sound Similarity]s[10845544]r[R_30nMpfbgKepgz38]:a30abbb6280c6344c3d467f509530e6b986ea477,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T18:24:44Z,2016-03-02T18:35:16Z,,3IX2EGZR7BK1SIKKI9JN3XQSA9ARJQ,Approved,2016-03-02T18:30:24Z,3YLPJ8OXX8ESZCPHYZX9XTRD1R6X4V,,2016-02-29T18:30:24Z,A1ZOFPPZVYQ0Z8,,w[A1ZOFPPZVYQ0Z8]g[Sound Similarity]s[10845544]r[R_xgWk3EFyjG7XaFz]:c531f86e48671b936712c589475f36ba2b0c9e8e,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T18:28:23Z,2016-03-02T18:35:16Z,,38F5OAUN5NDVJT5FLVIWM3JDW6E7H6,Approved,2016-03-02T18:31:33Z,3YLPJ8OXX8ESZCPHYZX9XTRD1R6X4V,,2016-02-29T18:31:33Z,A2E3TO92MCQ9XU,,w[A2E3TO92MCQ9XU]g[Sound Similarity]s[10845544]r[R_3nvce24FBu0EtHt]:4d5bee55107ba89832d4398ef994e2670b052741,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T19:03:54Z,2016-03-02T19:10:16Z,,3II4UPYCOJ8ODV5SVY8CV9LA94NQDO,Approved,2016-03-02T19:07:08Z,302OLP89DZ8JY3U3G4BDWJS3SKQCAX,,2016-02-29T19:07:08Z,A3LKPARORDKLWT,,w[A3LKPARORDKLWT]g[Sound Similarity]s[10845544]r[R_1d6ORsSdibXhQbd]:16b6924bc9f5a4c9233ee8d7e6eed25500ae5de5,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T19:04:43Z,2016-03-02T19:15:16Z,,3LQ8PUHQFLTS8DMB4MMTDS9MAMZIHM,Approved,2016-03-02T19:10:17Z,302OLP89DZ8JY3U3G4BDWJS3SKQCAX,,2016-02-29T19:10:17Z,A194HYD53ONJOY,,w[A194HYD53ONJOY]g[Sound Similarity]s[10845544]r[R_31yNZ0SArZ2XGUz]:ac53a9498d22a2ac9ddd22213d0fb60069a5dd5b,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T19:03:54Z,2016-03-02T19:15:16Z,,3R6BYFZZP7D5KCK08IYUDHKOIKPXF2,Approved,2016-03-02T19:11:03Z,302OLP89DZ8JY3U3G4BDWJS3SKQCAX,,2016-02-29T19:11:03Z,A1X5IZPCRLL0Z7,,w[A1X5IZPCRLL0Z7]g[Sound Similarity]s[10845544]r[R_s5uwxmf5ivw11WF]:0035ca68ee95f165ca7918497d5db83f4c197200,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T19:06:48Z,2016-03-02T19:15:16Z,,39ASUFLU6X8DEYK4D7EOVZZO6JBXEL,Approved,2016-03-02T19:13:53Z,302OLP89DZ8JY3U3G4BDWJS3SKQCAX,,2016-02-29T19:13:53Z,A108C88FDYFHTA,,w[A108C88FDYFHTA]g[Sound Similarity]s[10845544]r[R_3oXWLgOv8WRQs6w]:78525b044660babedc70a27d81f41b3aaf526f4d,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T19:10:56Z,2016-03-02T19:20:16Z,,3TPWUS5F892JS0V07BC73SLEC5UWC0,Approved,2016-03-02T19:15:54Z,302OLP89DZ8JY3U3G4BDWJS3SKQCAX,,2016-02-29T19:15:54Z,A1L8EDNM7HZZAX,,w[A1L8EDNM7HZZAX]g[Sound Similarity]s[10845544]r[R_2ckBS1djLKBjR69]:5248cf00416cd3d72d7838234560991d5ed7b1b9,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T19:10:29Z,2016-03-02T19:20:16Z,,3NLZY2D53PQ7B7TK8F60EMTFIDRLQ1,Approved,2016-03-02T19:16:07Z,302OLP89DZ8JY3U3G4BDWJS3SKQCAX,,2016-02-29T19:16:07Z,AI73488LTDOU0,,w[AI73488LTDOU0]g[Sound Similarity]s[10845544]r[R_3kwgFm89Wo1eODX]:21b632697dec285b8f31c1f1b7733da3d72a86fb,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T19:09:27Z,2016-03-02T19:20:16Z,,3N2BF7Y2VQVE4WC2P1KL5LG3RVKMH7,Approved,2016-03-02T19:17:31Z,302OLP89DZ8JY3U3G4BDWJS3SKQCAX,,2016-02-29T19:17:31Z,ARR3UJTM2ZGK4,,w[ARR3UJTM2ZGK4]g[Sound Similarity]s[10845544]r[R_0ofmKsaykEkgrh7]:f14cca291aa0b5ba3392293e3165f8595f36eaa8,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T19:10:03Z,2016-03-02T19:20:16Z,,3WEV0KO0OMT0QBK5N2XHQ90BRSADS2,Approved,2016-03-02T19:18:22Z,302OLP89DZ8JY3U3G4BDWJS3SKQCAX,,2016-02-29T19:18:22Z,A25SL6XK7FJ0OD,,w[A25SL6XK7FJ0OD]g[Sound Similarity]s[10845544]r[R_2pYOg3rZJlls9u5]:6dd4edd252197cc8782cd9ec189adb5704d4aabb ,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T19:23:02Z,2016-03-02T19:30:16Z,,38BQUHLA9W1OWDYPTEFBPUD43H4MO1,Approved,2016-03-02T19:28:19Z,302OLP89DZ8JY3U3G4BDWJS3SKQCAX,,2016-02-29T19:28:19Z,A1RDRK3QTM7U96,,w[A1RDRK3QTM7U96]g[Sound Similarity]s[10845544]r[R_1gAAbjBeK38SVBG]:83a9363f88947277d5f4b018c05f02bc9c1f0a24,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T21:25:43Z,2016-03-02T21:30:16Z,,39GAF6DQWR1MQ8LX14IR0UJ910W1V2,Approved,2016-03-02T21:29:44Z,3M0556243SLXLY82GA6JQVX6O4RNFD,,2016-02-29T21:29:44Z,A142ZRU284W9O,,w[A142ZRU284W9O]g[Sound Similarity]s[10845544]r[R_XzdOyxoBm0n7J1D]:21f4c3817001d908f659c12068ffa704f1e97b0a,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T21:25:28Z,2016-03-02T21:35:16Z,,3EICBYG644XXMGV10CTSE2R6AAFJCO,Approved,2016-03-02T21:31:44Z,3M0556243SLXLY82GA6JQVX6O4RNFD,,2016-02-29T21:31:44Z,A10MH2GE01BXXE,,w[A10MH2GE01BXXE]g[Sound Similarity]s[10845544]r[R_2DNBFExsVDxttHY]:23df30eb09335f13d62dd4da2199be17382f5cbd,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T21:27:09Z,2016-03-02T21:35:16Z,,3YWRV122CS04OTGIVZH1JI4Y1ZS8U3,Approved,2016-03-02T21:34:18Z,3M0556243SLXLY82GA6JQVX6O4RNFD,,2016-02-29T21:34:18Z,A1TINGYIS6X05Z,,w[A1TINGYIS6X05Z]g[Sound Similarity]s[10845544]r[R_tPsJzzJOauacAEh]:4c5ea63b92574e040ba4f38da20a7bc5dd65bbd3,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T21:28:33Z,2016-03-02T21:35:16Z,,3CP1TO84PT2CHZOEEH0S1FZFGI825D,Approved,2016-03-02T21:34:42Z,3M0556243SLXLY82GA6JQVX6O4RNFD,,2016-02-29T21:34:42Z,AK8NUCU4Z1MD8,,w[AK8NUCU4Z1MD8]g[Sound Similarity]s[10845544]r[R_3Rn3NmY7qEVrQs8]:0700fb7d22300bc79cf886debe5c6569718e304e,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T21:25:24Z,2016-03-02T21:40:16Z,,37ZHEEHM6WNGPLYG6ATUI9I3D23738,Approved,2016-03-02T21:35:36Z,3M0556243SLXLY82GA6JQVX6O4RNFD,,2016-02-29T21:35:36Z,A1R0689JPSQ3OF,,w[A1R0689JPSQ3OF]g[Sound Similarity]s[10845544]r[R_2P69tufuKkIuihh]:7d75c3694d0f478b07cd84afed9c1540356ae603,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T21:29:23Z,2016-03-02T21:40:16Z,,3XLBSAQ9Z4DHAE59RHO3MANISX1Z7W,Approved,2016-03-02T21:36:34Z,3M0556243SLXLY82GA6JQVX6O4RNFD,,2016-02-29T21:36:34Z,A1N2ZR96V4K9HK,,w[A1N2ZR96V4K9HK]g[Sound Similarity]s[10845544]r[R_2s5sLYl7SXDhJ4A]:e49f075d471724a4070283cffa2d4c8d3f470f2d,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T21:23:17Z,2016-03-02T21:45:16Z,,39N5ACM9HEORATRWJ5OL98CADOJ9PY,Approved,2016-03-02T21:43:07Z,3M0556243SLXLY82GA6JQVX6O4RNFD,,2016-02-29T21:43:07Z,A2QTP92PCZUGI2,,w[A2QTP92PCZUGI2]g[Sound Similarity]s[10845544]r[R_77XCodkpkvmQDTn]:348da9822680034a4fa72b20e407e0da0bf0f454,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T21:38:37Z,2016-03-02T21:50:16Z,,3WMOAN2SRBYP4FSM6RGPX1WC411NVW,Approved,2016-03-02T21:45:28Z,3M0556243SLXLY82GA6JQVX6O4RNFD,,2016-02-29T21:45:28Z,AXFXBHAKK5QG7,"I think the code page is broken, I copy and pasted what was there, but no idea on what to make of it. THanks",w[AXFXBHAKK5QG7]g[Sound Similarity]s[10845544]r[R_3dJJDjSfrVzoGAB]:d77fa1886a3581ac90f2506069a9dc934597e10f,Listen to sounds and pick the odd one out.,norm_seed
2016-02-29T22:49:50Z,2016-03-02T23:05:16Z,,37U1UTWH9VNC81O1R5MWE7HEU0W8R7,Approved,2016-03-02T23:03:03Z,3M0556243SLXLY82GA6JQVX6O4RNFD,,2016-02-29T23:03:03Z,AVCXJ9M71WDCB,,w[AVCXJ9M71WDCB]g[Sound Similarity]s[10845544]r[R_2aCrCef9uLDZfXW]:97e4fa53ffc69f80eb0755a15b2f9e5120ed4087,Listen to sounds and pick the odd one out.,norm_seed
